"","address","TAX.CLASS","TOTAL","CITY","Zip.Code","STATE","Violation_Count"
"17712","1705 KIVA RD","R042",6912.19,"SILVER SPRING","20905","MD",7
"17713","3204 KILKENNY ST","R042",5450.53,"SILVER SPRING","20904","MD",5
"17714","8711 GEREN RD","R038",5706.56,"SILVER SPRING","20901","MD",2
"17715","9108 TURTLE DOVE LN","R042",3726.7,"GAITHERSBURG","20879","MD",1
"17716","4801 MORI DR","R038",6058.48,"ROCKVILLE","20852","MD",2
"17717","6 SEDGWICK LN","R025",33340.65,"ROCKVILLE","20852","MD",6
"17718","12819 MATEY RD","R038",4598.34,"SILVER SPRING","20906","MD",7
"17719","12706 SPRINGTREE DR","R042",7065.95,"SILVER SPRING","20904","MD",2
"17720","23313 WOODFIELD RD","R042",8662.68,"GAITHERSBURG","20882","MD",2
"17721","4016 WEXFORD DR","R038",5824.65,"KENSINGTON","20895","MD",18
"17722","14501 MYER TER","R038",6359.31,"ROCKVILLE","20853","MD",2
"17723","6716 TILDENWOOD LN","R025",11230.03,"N BETHESDA","20852","MD",1
"17724","13225 BELLEVUE ST","R042",5628.97,"SILVER SPRING","20904","MD",3
"17725","1324 WINDING WAYE LN","R038",7529.32,"SILVER SPRING","20902","MD",1
"17726","13938 LAYHILL RD","R038",6154.29,"SILVER SPRING","20906","MD",2
"17727","2612 BEL PRE RD","R038",5429.67,"SILVER SPRING","20906","MD",4
"17728","705 LUDLOW ST","R038",7804.06,"SILVER SPRING","20912","MD",7
"17729","819 DAVIS AVE","R074",6560.06,"TAKOMA PARK","20912","MD",1
"17730","9016 MARSEILLE DR","R053",21528.74,"ROCKVILLE","20854","MD",5
"17731","4831 ERTTER DR","R038",5934.89,"ROCKVILLE","20852","MD",1
"17732","9612 WIRE AVE","R038",7535.83,"SILVER SPRING","20901","MD",2
"17733","2518 PLYERS MILL RD","R038",6890.01,"SILVER SPRING","20902","MD",3
"17734","201 HANNES ST","R038",6732.66,"SILVER SPRING","20901","MD",8
"17735","11 WIMBLEDON CT","R042",4275.82,"SILVER SPRING","20906","MD",2
"17736","9509 WIRE AVE","R038",8416.51,"SILVER SPRING","20901","MD",1
"17737","2910 BARKER ST","R038",6208.5,"SILVER SPRING","20910","MD",3
"17738","6 DOCENA CT","R042",3023.3,"MONTGOMERY VILLA","20886","MD",2
"17739","3612 THORNAPPLE ST","R022",22492.88,"CHEVY CHASE","20815","MD",1
"17740","14008 CROSSLAND LN","R053",14790.52,"GAITHERSBURG","20878","MD",2
"17741","13505 PARKLAND DR","R038",5837.45,"ROCKVILLE","20853","MD",9
"17742","2112 DRURY RD","R042",7981.72,"SILVER SPRING","20906","MD",68
"17743","805 LANGLEY DR","R038",4870.49,"SILVER SPRING","20901","MD",2
"17744","13800 CASTLE CLIFF WAY","R042",5756.73,"SILVER SPRING","20904","MD",1
"17745","10015 WATKINS RD","R042",8022.62,"GAITHERSBURG","20882","MD",5
"17746","9100 ROTHBURY DR","R042",33638.88,"GAITHERSBURG","20886","MD",1
"17747","18103 COPPS HILL PL","R042",2936.96,"GAITHERSBURG","20886","MD",2
"17748","10401 GEORGIA AVE","R038",10750.36,"SILVER SPRING","20902","MD",2
"17749","13650 CEDAR CREEK LN","R042",4040.58,"SILVER SPRING","20904","MD",4
"17750","13640 CEDAR CREEK LN","R042",4439.27,"SILVER SPRING","20904","MD",2
"17751","4506 CHASE AVE","R038",14917.32,"BETHESDA","20814","MD",1
"17752","19029 GALLOP DR","R042",4857.16,"GERMANTOWN","20874","MD",3
"17753","3704 NIMITZ RD","R038",6003.59,"KENSINGTON","20895","MD",2
"17754","18820 CLOVER HILL LN","R042",7717.9,"OLNEY","20832","MD",1
"17755","9200 PERSIMMON TREE RD","R042",11308,"POTOMAC","20854","MD",4
"17756","4925 SWEETBIRCH DR","R042",8902.59,"ROCKVILLE","20853","MD",6
"17757","2110 DENNIS AVE","R038",5370.43,"SILVER SPRING","20902","MD",14
"17758","114 INDIAN SPRING DR","R038",6380.02,"SILVER SPRING","20901","MD",1
"17759","14016 NORTHWYN DR","R042",5649.68,"SILVER SPRING","20904","MD",1
"17760","8315 N BROOK LN","R038",4335.5,"BETHESDA","20814","MD",147
"17761","8315 N BROOK LN","R038",3387.7,"BETHESDA","20814","MD",147
"17762","8315 N BROOK LN","R038",4289.47,"BETHESDA","20814","MD",147
"17763","8315 N BROOK LN","R038",25.49,"BETHESDA","20814","MD",147
"17764","8315 N BROOK LN","R038",2524.3,"BETHESDA","20814","MD",147
"17765","12521 LAUREL GROVE PL","R042",3707.48,"GERMANTOWN","20874","MD",8
"17766","19007 LAUREL GROVE TER","R042",3403.19,"GERMANTOWN","20874","MD",3
"17767","12546 LAUREL GROVE PL","R042",3167.98,"GERMANTOWN","20874","MD",9
"17768","12536 LAUREL GROVE PL","R042",3103.89,"GERMANTOWN","20874","MD",3
"17769","19260 MISTY MEADOW TER","R042",3927.76,"GERMANTOWN","20874","MD",1
"17770","12503 LAUREL GROVE PL","R042",3082.78,"GERMANTOWN","20874","MD",1
"17771","12519 LAUREL GROVE PL","R042",3643.04,"GERMANTOWN","20874","MD",6
"17772","11128 STILLWATER AVE","R038",8289.5,"KENSINGTON","20895","MD",18
"17773","9992 FOREST VIEW PL","R042",3073.57,"MONTGOMERY VILLA","20886","MD",23
"17774","17505 PARK MILL DR","R042",6156.98,"ROCKVILLE","20855","MD",21
"17775","13417 ORIENTAL CT","R038",7247.93,"ROCKVILLE","20853","MD",1
"17776","11911 ROCKING HORSE RD","R038",5947.19,"ROCKVILLE","20852","MD",1
"17777","4602 STONELEIGH CT","R038",5865.44,"ROCKVILLE","20852","MD",1
"17778","1521 DALE DR","R038",9622.95,"SILVER SPRING","20910","MD",3
"17779","815 PATTON DR","R038",4968.33,"SILVER SPRING","20901","MD",1
"17780","14725 GOOD HOPE RD","R042",6853.11,"SILVER SPRING","20905","MD",7
"17781","12024 CENTERHILL ST","R038",5593.66,"SILVER SPRING","20902","MD",2
"17782","2915 AQUARIUS AVE","R042",4623.59,"SILVER SPRING","20906","MD",2
"17783","4312 KNOWLES AVE","R038",6772.1,"KENSINGTON","20895","MD",1
"17784","17922 HAZELCREST DR","R042",5064.16,"GAITHERSBURG","20877","MD",6
"17785","6411 STONEHAM RD","R038",7354.76,"BETHESDA","20817","MD",17
"17786","11804 BUNCHBERRY LN","R053",4672.32,"GAITHERSBURG","20878","MD",4
"17787","9531 WARFIELD RD","R042",8821.56,"GAITHERSBURG","20882","MD",4
"17788","9911 TAMBAY CT","R042",3712.1,"GAITHERSBURG","20886","MD",1
"17789","4405 FALCON ST","R038",4843.54,"ROCKVILLE","20853","MD",3
"17790","11650 NEBEL ST","R065",336.01,"ROCKVILLE","20852","MD",2
"17791","3815 PALMIRA LN","R038",8251.51,"SILVER SPRING","20906","MD",11
"17792","711 FORSTON ST","R038",5048.74,"TAKOMA PARK","20912","MD",10
"17793","5802 WILMETT RD","R038",19802.83,"BETHESDA","20817","MD",127
"17794","5607 SOUTHWICK ST","R038",20720.51,"BETHESDA","20817","MD",7
"17795","26 MARTINS LANDING CT","R042",4162.22,"GERMANTOWN","20874","MD",6
"17796","10601 FALLS RD","R053",10462.58,"POTOMAC","20854","MD",1
"17797","101 RITCHIE AVE","R074",16294.98,"SILVER SPRING","20910","MD",2
"17798","315 SCOTT DR","R042",11422.01,"SILVER SPRING","20904","MD",5
"17799","105 GENEVA AVE","R074",8602.44,"SILVER SPRING","20910","MD",1
"17800","9042 CENTERWAY RD","R042",3868.47,"GAITHERSBURG","20879","MD",3
"17801","18479 STONE HOLLOW DR","R042",4100.05,"GERMANTOWN","20874","MD",26
"17802","19616 CLUB LAKE RD","R042",3402.81,"GAITHERSBURG","20886","MD",1
"17803","9418 THRUSH LN","R042",28382.99,"POTOMAC","20854","MD",1
"17804","17740 CLIFFBOURNE LN","R042",5563.35,"ROCKVILLE","20855","MD",1
"17805","5402 MC KINLEY ST","R038",16546.31,"BETHESDA","20817","MD",2
"17806","3309 GOLD MINE RD","R042",7446.99,"BROOKEVILLE","20833","MD",1
"17807","8210 SHADY SPRING DR","R042",3376.33,"GAITHERSBURG","20877","MD",14
"17808","18477 STONE HOLLOW DR","R042",4105.04,"GERMANTOWN","20874","MD",6
"17809","11834 WOOD THRUSH LN","R053",22424,"POTOMAC","20854","MD",1
"17810","6810 TILDEN LN","R025",8658.25,"ROCKVILLE","20852","MD",46
"17811","13410 TANGIER PL","R038",6045.03,"ROCKVILLE","20853","MD",15
"17812","208 FARMGATE LN","R042",6900.2,"SILVER SPRING","20905","MD",12
"17813","1604 N SPRINGWOOD DR","R038",6236.95,"SILVER SPRING","20910","MD",2
"17814","1920 MIDDLEBRIDGE DR","R038",6974.43,"SILVER SPRING","20906","MD",1
"17815","12002 LAFAYETTE CT","R038",5040.42,"SILVER SPRING","20902","MD",2
"17816","14421 JAYSTONE DR","R042",6595.95,"SILVER SPRING","20905","MD",1
"17817","2120 EDGEWARE ST","R042",6120.55,"SILVER SPRING","20905","MD",1
"17818","5533 CHARLES ST","R038",10787.97,"BETHESDA","20814","MD",2
"17819","8408 BEECH TREE RD","R038",13537.03,"BETHESDA","20817","MD",3
"17820","9927 DICKENS AVE","R038",17475.6,"BETHESDA","20814","MD",8
"17821","8617 KELSO TER","R042",4040.2,"GAITHERSBURG","20877","MD",5
"17822","4105 KNOWLES AVE","R038",5905.74,"KENSINGTON","20895","MD",12
"17823","2048 MAYFLOWER DR","R042",8040.25,"SILVER SPRING","20905","MD",2
"17824","15108 CENTERGATE DR","R042",6695.75,"SILVER SPRING","20905","MD",6
"17825","14321 PICCADILLY RD","R038",6082.27,"SILVER SPRING","20906","MD",1
"17826","5202 BELVOIR DR","R038",25029.76,"BETHESDA","20816","MD",5
"17827","5805 OGDEN CT","R038",10510.14,"BETHESDA","20816","MD",1
"17828","9440 BRINK RD","R042",8358.77,"GAITHERSBURG","20882","MD",6
"17829","10130 REPRISE DR","R053",4144.57,"ROCKVILLE","20850","MD",9
"17830","902 WHITEHALL ST","R038",5449.48,"SILVER SPRING","20901","MD",1
"17831","13308 NORDEN DR","R038",5944.88,"SILVER SPRING","20906","MD",1
"17832","19786 CRYSTAL ROCK DR","R042",39979.48,"GERMANTOWN","20874","MD",7
"17833","9116 FLOWER AVE","R038",8503.98,"SILVER SPRING","20901","MD",1
"17834","13729 IVYWOOD LN","R042",5811.22,"SILVER SPRING","20904","MD",1
"17835","12301 GREENHILL DR","R042",7385.65,"SILVER SPRING","20904","MD",1
"17836","605 GIST AVE","R038",6988.69,"SILVER SPRING","20910","MD",8
"17837","12300 GALWAY DR","R042",5433.65,"SILVER SPRING","20904","MD",3
"17838","820 VIOLET PL","R038",11632.95,"SILVER SPRING","20910","MD",4
"17839","201 GREENSPRING LN","R042",6189.21,"SILVER SPRING","20904","MD",1
"17840","6913 CYNTHIA LN","R042",5927.43,"DERWOOD","20855","MD",1
"17841","11529 APPERSON WAY","R042",3959.62,"GERMANTOWN","20876","MD",2
"17842","20520 SUMMERSONG LN","R042",4238.96,"GERMANTOWN","20874","MD",3
"17843","10100 CONNECTICUT AVE","R028",3122.4,"KENSINGTON","20895","MD",1
"17844","14121 RIPPLING BROOK DR","R038",6856.99,"SILVER SPRING","20906","MD",1
"17845","318 APPLE GROVE RD","R042",12471.2,"SILVER SPRING","20904","MD",2
"17846","13620 CEDAR CREEK LN","R042",4191,"SILVER SPRING","20904","MD",1
"17847","729 EASLEY ST","R038",7563.47,"SILVER SPRING","20910","MD",1
"17848","6244 CLEARWOOD RD","R038",15516.28,"BETHESDA","20817","MD",1
"17849","8116 OLD GEORGETOWN RD","R035",12184.11,"BETHESDA","20814","MD",6
"17850","5909 MASSACHUSETTS AVE","R038",10999,"BETHESDA","20816","MD",1
"17851","14321 VIVALDI CT","R042",3704.43,"BURTONSVILLE","20866","MD",9
"17852","13422 PARKLAND DR","R038",4925.3,"ROCKVILLE","20853","MD",2
"17853","13107 GRENOBLE DR","R038",5106.8,"ROCKVILLE","20853","MD",25
"17854","12308 PALERMO DR","R042",5366.11,"SILVER SPRING","20904","MD",2
"17855","2315 STEWART AVE","R038",18029.24,"SILVER SPRING","20910","MD",1
"17856","1601 BRISBANE ST","R038",7169.38,"SILVER SPRING","20902","MD",2
"17857","2006 ALABASTER DR","R042",6866.88,"SILVER SPRING","20904","MD",2
"17858","1201 RAINBOW DR","R042",5410.24,"SILVER SPRING","20905","MD",2
"17859","16000 STABLER LN","R042",5920.88,"SPENCERVILLE","20868","MD",1
"17860","2903 FENIMORE RD","R038",4968.3,"SILVER SPRING","20902","MD",2
"17861","9914 WOODLAND DR","R038",8709.7,"SILVER SPRING","20902","MD",5
"17862","24205 LOG HOUSE RD","R042",7545.72,"GAITHERSBURG","20882","MD",7
"17863","14729 JANICE DR","R038",6718.1,"ROCKVILLE","20853","MD",2
"17864","4813 KEMPER ST","R038",6242.67,"ROCKVILLE","20853","MD",2
"17865","13309 OCTAGON LN","R042",10732.21,"SILVER SPRING","20904","MD",24
"17866","3804 KELSEY ST","R038",5377.33,"SILVER SPRING","20906","MD",2
"17867","10179 RIDGELINE DR","R042",3155.68,"MONTGOMERY VILLA","20886","MD",1
"17868","10173 RIDGELINE DR","R042",2697.51,"MONTGOMERY VILLA","20886","MD",1
"17869","9313 FALLS CHAPEL WAY","R053",11512.73,"ROCKVILLE","20854","MD",1
"17870","2320 LONDON BRIDGE DR","R042",4482.64,"SILVER SPRING","20906","MD",32
"17871","13010 DALEY ST","R038",5550.01,"SILVER SPRING","20906","MD",2
"17872","9414 COLESVILLE RD","R038",5973.32,"SILVER SPRING","20901","MD",1
"17873","14582 FARMCREST PL","R042",3257.76,"SILVER SPRING","20905","MD",5
"17874","3825 FERRARA DR","R038",4598.13,"SILVER SPRING","20906","MD",1
"17875","2330 COLD MEADOW WAY","R042",5403.99,"SILVER SPRING","20906","MD",1
"17876","2310 COLD MEADOW WAY","R042",5778.3,"SILVER SPRING","20906","MD",2
"17877","8603 2ND AVE","R086",6212.67,"SILVER SPRING","20910","MD",3
"17878","4618 ROSEDALE AVE","R038",10691.65,"BETHESDA","20814","MD",11
"17879","21031 WOODFIELD RD","R042",6244.89,"GAITHERSBURG","20882","MD",3
"17880","8218 SHADY SPRING DR","R042",3350.62,"GAITHERSBURG","20877","MD",5
"17881","22615 RIDGE RD","R042",5934.18,"GERMANTOWN","20876","MD",12
"17882","20510 SUMMERSONG LN","R042",3870.59,"GERMANTOWN","20874","MD",3
"17883","9602 COLESVILLE RD","R038",6548.11,"SILVER SPRING","20901","MD",1
"17884","9816 MC MILLAN AVE","R038",5280.62,"SILVER SPRING","20910","MD",1
"17885","17651 REDLAND RD","R053",60816.61,"DERWOOD","20855","MD",2
"17886","20526 SUMMERSONG LN","R042",4232.06,"GERMANTOWN","20874","MD",5
"17887","13137 COUNTRY RIDGE DR","R042",4204.44,"GERMANTOWN","20874","MD",2
"17888","13902 FLINT ROCK RD","R038",6822.47,"ROCKVILLE","20853","MD",1
"17889","11820 HUGGINS DR","R038",6406.51,"SILVER SPRING","20902","MD",1
"17890","5104 DANBURY RD","R038",18501.35,"BETHESDA","20814","MD",5
"17891","8314 THOREAU DR","R038",13913.48,"BETHESDA","20817","MD",1
"17892","7909 CYPRESS GROVE LN","R038",13099.12,"CABIN JOHN","20818","MD",6
"17893","4425 BRADLEY LN","R021",12842.53,"CHEVY CHASE","20815","MD",6
"17894","26501 CLARKSBURG RD","R042",3716.98,"DAMASCUS","20872","MD",4
"17895","26500 CLARKSBURG RD","R042",5323.06,"DAMASCUS","20872","MD",2
"17896","19822 GOSHEN RD","R042",7522.54,"GAITHERSBURG","20879","MD",2
"17897","14801 MOCKING BIRD DR","R053",13640.33,"DARNESTOWN","20874","MD",5
"17898","12518 TIMBER HOLLOW PL","R042",4419.33,"GERMANTOWN","20874","MD",1
"17899","4104 MITSCHER CT","R038",9855.18,"KENSINGTON","20895","MD",4
"17900","2803 JENNINGS RD","R038",8490.18,"KENSINGTON","20895","MD",9
"17901","4209 OLNEY LAYTONSVILLE RD","R042",7954.67,"OLNEY","20832","MD",6
"17902","8413 PINEY BRANCH RD","R074",8718.86,"SILVER SPRING","20901","MD",6
"17903","9441 GEORGIA AVE","R084",6983.38,"SILVER SPRING","20910","MD",1
"17904","7304 FLOWER AVE","R074",18012.63,"TAKOMA PARK","20912","MD",5
"17905","8124 LOCKNEY AVE","R074",8410.5,"TAKOMA PARK","20912","MD",1
"17906","6507 EASTERN AVE","R074",15429.11,"TAKOMA PARK","20912","MD",15
"17907","1308 ELSON PL","R074",9240.05,"TAKOMA PARK","20912","MD",2
"17908","1020 HEATHER AVE","R074",9777.8,"TAKOMA PARK","20912","MD",2
"17909","15416 PEACH ORCHARD RD","R042",6361.85,"SILVER SPRING","20905","MD",1
"17910","3054 MEMORY LN","R042",5277.09,"SILVER SPRING","20904","MD",1
"17911","8124 LANGPORT TER","R042",5705.72,"GAITHERSBURG","20877","MD",1
"17912","11200 TARA RD","R042",18620.81,"POTOMAC","20854","MD",1
"17913","3912 FERRARA DR","R038",4555.72,"SILVER SPRING","20906","MD",3
"17914","2912 AQUARIUS AVE","R042",4893.7,"SILVER SPRING","20906","MD",1
"17915","15452 INDIANOLA DR","R053",7122.43,"DERWOOD","20855","MD",15
"17916","3906 SPRUELL DR","R038",6594.16,"KENSINGTON","20895","MD",24
"17917","3905 HAMPDEN ST","R038",4890.37,"KENSINGTON","20895","MD",4
"17918","3930 DENFELD AVE","R038",5701.98,"KENSINGTON","20895","MD",1
"17919","19303 CLUB HOUSE RD","R042",1737.72,"GAITHERSBURG","20886","MD",9
"17920","19303 CLUB HOUSE RD","R042",1680.16,"GAITHERSBURG","20886","MD",9
"17921","19303 CLUB HOUSE RD","R042",1929.59,"GAITHERSBURG","20886","MD",9
"17922","19303 CLUB HOUSE RD","R042",1680.16,"MONTGOMERY VILLA","20886","MD",9
"17923","19303 CLUB HOUSE RD","R042",1910.4,"MONTGOMERY VILLA","20886","MD",9
"17924","9755 AVENEL FARM DR","R042",21588.61,"ROCKVILLE","20854","MD",2
"17925","13604 GUM SPRING DR","R053",11991.97,"ROCKVILLE","20850","MD",4
"17926","12509 LITTLETON ST","R038",6305.98,"SILVER SPRING","20906","MD",21
"17927","12551 HEURICH RD","R038",7388.86,"SILVER SPRING","20902","MD",1
"17928","1707 IMPERIAL DR","R038",6085.7,"SILVER SPRING","20902","MD",6
"17929","106 E INDIAN SPRING DR","R038",7943.37,"SILVER SPRING","20901","MD",1
"17930","7521 TARPLEY DR","R042",6593.68,"ROCKVILLE","20855","MD",1
"17931","11717 PINEY MEETINGHOUSE RD","R042",6766.26,"","20854","MD",44
"17932","13818 WAGON WAY","R038",8000.94,"SILVER SPRING","20906","MD",1
"17933","13825 BETHPAGE LN","R038",7314.02,"SILVER SPRING","20906","MD",1
"17934","14536 JAYSTONE DR","R042",6330.4,"SILVER SPRING","20905","MD",1
"17935","7508 PEPPERELL DR","R038",15354.79,"BETHESDA","20817","MD",5
"17936","8440 MOUNTAIN LAUREL LN","R042",5081.38,"GAITHERSBURG","20879","MD",2
"17937","10903 DRUMM AVE","R038",6603.36,"KENSINGTON","20895","MD",4
"17938","4002 LAWRENCE AVE","R038",5209.26,"KENSINGTON","20895","MD",2
"17939","3920 HAVARD ST","R038",4903.81,"SILVER SPRING","20906","MD",5
"17940","1417 GLENALLAN AVE","R038",12854.54,"SILVER SPRING","20902","MD",2
"17941","12204 CEDAR HILL DR","R042",8938.05,"SILVER SPRING","20904","MD",1
"17942","1511 HANBY ST","R038",6476.01,"SILVER SPRING","20902","MD",9
"17943","2914 DAWSON AVE","R038",5177.01,"SILVER SPRING","20902","MD",4
"17944","3005 BEAVERWOOD LN","R038",6510.88,"SILVER SPRING","20906","MD",1
"17945","13648 CEDAR CREEK LN","R042",4116.94,"SILVER SPRING","20904","MD",2
"17946","8511 CARROLL AVE","R038",3765.17,"SILVER SPRING","20903","MD",1
"17947","9121 COPENHAVER DR","R053",12570.19,"ROCKVILLE","20854","MD",2
"17948","10230 GREEN FOREST DR","R038",5810.55,"SILVER SPRING","20903","MD",1
"17949","24328 LOG HOUSE RD","R042",5563.35,"GAITHERSBURG","20882","MD",2
"17950","10712 JAMAICA DR","R038",5632.9,"SILVER SPRING","20902","MD",3
"17951","19642 RIDGE HEIGHTS DR","R042",5795.47,"GAITHERSBURG","20879","MD",31
"17952","2956 BEAVERWOOD LN","R038",6224.16,"SILVER SPRING","20906","MD",2
"17953","7512 PARK MILL CT","R042",5837.33,"ROCKVILLE","20855","MD",276
"17954","19107 BROADWATER WAY","R042",3705.18,"GAITHERSBURG","20879","MD",1
"17955","20804 SCOTTSBURY DR","R042",4331.24,"GERMANTOWN","20876","MD",2
"17956","14901 BERRYVILLE RD","R042",11628.17,"GERMANTOWN","20874","MD",1
"17957","13021 WELL HOUSE CT","R042",3773.87,"GERMANTOWN","20874","MD",6
"17958","1724 PRISCILLA DR","R042",7684.14,"SILVER SPRING","20904","MD",2
"17959","18404 NEW HAMPSHIRE AVE","R042",11430.17,"ASHTON","20861","MD",6
"17960","15070 JOSHUA TREE RD","R053",7268.26,"GAITHERSBURG","20878","MD",20
"17961","10102 BRUNETT AVE","R038",6170.89,"SILVER SPRING","20901","MD",7
"17962","3039 MOZART DR","R042",4339.5,"SILVER SPRING","20904","MD",2
"17963","9133 ETON RD","R038",6209.16,"SILVER SPRING","20901","MD",1
"17964","14000 NORTH GATE DR","R038",8182.69,"SILVER SPRING","20906","MD",1
"17965","14116 WOODWELL TER","R038",6323.25,"SILVER SPRING","20906","MD",2
"17966","1001 COPLEY LN","R042",743.92,"SILVER SPRING","20904","MD",2
"17967","6001 WALHONDING RD","R038",27581.11,"BETHESDA","20816","MD",3
"17968","7574 ELIOAK TER","R042",4788.09,"GAITHERSBURG","20879","MD",12
"17969","19916 WOOTTON AVE","R057",7122.98,"POOLESVILLE","20837","MD",1
"17970","12005 SEVEN LOCKS RD","R053",8562.99,"POTOMAC","20854","MD",12
"17971","8510 WILKESBORO LN","R053",10257.93,"POTOMAC","20854","MD",7
"17972","11815 TIFTON DR","R053",8883.4,"ROCKVILLE","20854","MD",1
"17973","2805 KINGSWELL DR","R038",5317.09,"SILVER SPRING","20902","MD",16
"17974","13104 LUTES DR","R038",6445.93,"SILVER SPRING","20906","MD",1
"17975","13604 MILLS AVE","R042",675.67,"SILVER SPRING","20904","MD",8
"17976","10707 EDGEWOOD AVE","R038",6330.13,"SILVER SPRING","20901","MD",12
"17977","13023 TAMARACK RD","R042",5878.77,"SILVER SPRING","20904","MD",9
"17978","12101 BERRY ST","R038",5013.93,"SILVER SPRING","20902","MD",2
"17979","12063 CLARIDGE RD","R038",3878.25,"SILVER SPRING","20902","MD",2
"17980","2201 LUZERNE AVE","R038",7377.29,"SILVER SPRING","20910","MD",2
"17981","19224 TREADWAY RD","R042",7472.32,"BROOKEVILLE","20833","MD",4
"17982","18804 WOODWAY DR","R042",6096,"DERWOOD","20855","MD",4
"17983","13135 COUNTRY RIDGE DR","R042",4081.25,"GERMANTOWN","20874","MD",6
"17984","10504 UNITY LN","R053",10102.07,"POTOMAC","20854","MD",9
"17985","13803 MARIANNA DR","R038",5701.19,"ROCKVILLE","20853","MD",1
"17986","11506 HIGBY ST","R038",5243,"SILVER SPRING","20902","MD",2
"17987","1509 LADD ST","R038",5766.43,"SILVER SPRING","20902","MD",6
"17988","1525 LECLAIR CT","R038",3549.01,"SILVER SPRING","20906","MD",1
"17989","14000 BLAZER LN","R038",6819.29,"SILVER SPRING","20906","MD",2
"17990","10709 ST MARGARETS WAY","R038",5187.38,"SILVER SPRING","20902","MD",1
"17991","7021 WILSON LN","R038",42499.51,"BETHESDA","20817","MD",20
"17992","6107 GREENTREE RD","R038",9048.54,"BETHESDA","20817","MD",119
"17993","6307 LONE OAK DR","R038",7495.55,"BETHESDA","20817","MD",33
"17994","5904 KINGSWOOD RD","R038",16965.94,"BETHESDA","20814","MD",1
"17995","18414 HALLMARK CT","R042",4319.18,"GAITHERSBURG","20879","MD",6
"17996","10913 BARN WOOD LN","R042",28070.99,"POTOMAC","20854","MD",3
"17997","11714 TIFTON DR","R053",8074.89,"POTOMAC","20854","MD",5
"17998","11801 FARMLAND DR","R053",9974.74,"ROCKVILLE","20852","MD",16
"17999","9304 WIRE AVE","R038",7092.3,"SILVER SPRING","20901","MD",15
"18000","2003 OSBORN DR","R038",7428.45,"SILVER SPRING","20910","MD",4
