"","address","TAX.CLASS","TOTAL","CITY","Zip.Code","STATE","Violation_Count","Longitude","Latitude"
"21746","9818 MAPLE LEAF DR","R042",3557.47,"MONTGOMERY VILLA","20886","MD",1,-77.20199605,39.18739773
"21747","2704 DAWSON AVE","R038",4972.76,"SILVER SPRING","20902","MD",3,-77.0558522,39.04602993
"21748","12717 HATHAWAY DR","R038",4883.46,"SILVER SPRING","20906","MD",1,-77.06327141,39.06443212
"21749","20197 WYNNFIELD DR","R042",5341.17,"GERMANTOWN","20874","MD",1,-77.28287365,39.18586237
"21750","20118 LARKSPUR CT","R042",4731.68,"GERMANTOWN","20874","MD",1,-77.28307925,39.18638502
"21751","11 FIFESHIRE CT","R042",3147.66,"MONTGOMERY VILLA","20886","MD",12,-77.19394341,39.15476297
"21752","9533 COPPS HILL DR","R042",3367.89,"MONTGOMERY VILLA","20886","MD",2,-77.19565769,39.15334545
"21753","4104 SOUTHEND RD","R038",6091.46,"ROCKVILLE","20853","MD",1,-77.08177996,39.08502521
"21754","9915 GEORGIA AVE","R038",5911.06,"SILVER SPRING","20902","MD",1,-77.0434686,39.01818235
"21755","12013 DALEWOOD DR","R038",3646.1,"SILVER SPRING","20902","MD",2,-77.07308116,39.05202712
"21756","16940 NEW HAMPSHIRE AVE","R042",9407.83,"ASHTON","20905","MD",1,-76.99390343,39.13350495
"21757","5105 FLANDERS AVE","R038",9192.02,"KENSINGTON","20895","MD",1,-77.10282446,39.03904151
"21758","13629 HOBART DR","R042",6611.31,"SILVER SPRING","20904","MD",30,-76.98390302,39.07921435
"21759","10112 DICKENS AVE","R038",16657.09,"BETHESDA","20814","MD",2,-77.1136964,39.02140652
"21760","3708 MONMOUTH PL","R042",3786.27,"BURTONSVILLE","20866","MD",3,-76.9330643,39.09653691
"21761","7600 LAYTONIA DR","R042",4355.75,"GAITHERSBURG","20877","MD",1,-77.15543482,39.15274857
"21762","18004 DRIFTWOOD CT","R042",4349.99,"GAITHERSBURG","20877","MD",1,-77.15753835,39.15216729
"21763","18701 CURRY POWDER LN","R042",3303.81,"GERMANTOWN","20874","MD",5,-77.2644983,39.16198334
"21764","9922 WALKER HOUSE RD","R042",1380.59,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21765","9922 WALKER HOUSE RD","R042",1380.59,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21766","9922 WALKER HOUSE RD","R042",1380.59,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21767","9922 WALKER HOUSE RD","R042",1380.59,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21768","9922 WALKER HOUSE RD","R042",1380.59,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21769","9922 WALKER HOUSE RD","R042",1380.59,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21770","9922 WALKER HOUSE RD","R042",1453.51,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21771","9922 WALKER HOUSE RD","R042",1453.51,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21772","9922 WALKER HOUSE RD","R042",1453.51,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21773","9922 WALKER HOUSE RD","R042",1453.51,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21774","9922 WALKER HOUSE RD","R042",1453.51,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21775","9922 WALKER HOUSE RD","R042",1453.51,"GAITHERSBURG","20886","MD",14928,-77.20566856,39.16242332
"21776","9922 WALKER HOUSE RD","R042",1410.53,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21777","9922 WALKER HOUSE RD","R042",1410.53,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21778","9922 WALKER HOUSE RD","R042",1410.53,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21779","9922 WALKER HOUSE RD","R042",1410.53,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21780","9922 WALKER HOUSE RD","R042",1410.53,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21781","9922 WALKER HOUSE RD","R042",1410.53,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21782","9922 WALKER HOUSE RD","R042",1659.96,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21783","9922 WALKER HOUSE RD","R042",1659.96,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21784","9922 WALKER HOUSE RD","R042",1659.96,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21785","9922 WALKER HOUSE RD","R042",1659.96,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21786","9922 WALKER HOUSE RD","R042",1659.96,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21787","9922 WALKER HOUSE RD","R042",1659.96,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21788","9922 WALKER HOUSE RD","R042",1698.33,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21789","9922 WALKER HOUSE RD","R042",1698.33,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21790","9922 WALKER HOUSE RD","R042",1698.33,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21791","9922 WALKER HOUSE RD","R042",1698.33,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21792","9922 WALKER HOUSE RD","R042",1698.33,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21793","9922 WALKER HOUSE RD","R042",1698.33,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21794","9922 WALKER HOUSE RD","R042",1625.44,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21795","9922 WALKER HOUSE RD","R042",1625.44,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21796","9922 WALKER HOUSE RD","R042",1625.44,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21797","9922 WALKER HOUSE RD","R042",1625.44,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21798","9922 WALKER HOUSE RD","R042",1625.44,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21799","9922 WALKER HOUSE RD","R042",1625.44,"MONTGOMERY VILLA","20886","MD",14928,-77.20566856,39.16242332
"21800","14618 SANDY RIDGE RD","R042",5383.37,"SILVER SPRING","20905","MD",1,-77.01202834,39.09526134
"21801","14205 TWIG RD","R042",7139.22,"SILVER SPRING","20905","MD",3,-76.97672555,39.08844867
"21802","28401 HONEYSUCKLE DR","R042",4526.29,"DAMASCUS","20872","MD",3,-77.20988941,39.32212313
"21803","21 METZ CT","R042",3457.3,"GERMANTOWN","20874","MD",32,-77.27190458,39.15398432
"21804","10113 BURTON GLEN DR","R053",10738.65,"ROCKVILLE","20850","MD",7,-77.20889511,39.07039632
"21805","1213 E RANDOLPH RD","R042",6078.64,"SILVER SPRING","20904","MD",8,-76.98796838,39.07040449
"21806","12218 BUSHEY DR","R038",5763.75,"SILVER SPRING","20902","MD",10,-77.07891565,39.05572662
"21807","12215 DALEWOOD DR","R038",3716.87,"SILVER SPRING","20902","MD",5,-77.07101862,39.05533742
"21808","9003 OTTAWA PL","R038",7175.68,"SILVER SPRING","20910","MD",2,-77.03649323,39.00296759
"21809","13348 NEERWINDER PL","R042",3798.56,"GERMANTOWN","20874","MD",4,-77.28071879,39.19350305
"21810","8676 DELCRIS DR","R042",4723.24,"MONTGOMERY VILLA","20886","MD",1,-77.1789474,39.18892435
"21811","10813 NANTUCKET TER","R053",17130.39,"ROCKVILLE","20854","MD",1,-77.1936693,39.03160541
"21812","7737 HEATHERTON LN","R053",7778.53,"ROCKVILLE","20854","MD",9,-77.1574384,39.04440899
"21813","8517 11TH AVE","R038",3345.63,"SILVER SPRING","20903","MD",3,-76.99079769,38.9968034
"21814","18725 WILLOW GROVE RD","R042",6400.27,"OLNEY","20832","MD",2,-77.07779794,39.16434559
"21815","2923 WEISMAN RD","R038",4285.63,"SILVER SPRING","20902","MD",5,-77.06031789,39.05607143
"21816","10110 MEREDITH AVE","R038",5949.15,"SILVER SPRING","20910","MD",2,-77.06463805,39.02086458
"21817","9709 DOCENA DR","R042",2745.87,"GAITHERSBURG","20886","MD",15,-77.19988273,39.15996947
"21818","11115 ROCK RD","R038",5837.45,"ROCKVILLE","20852","MD",4,-77.08833403,39.0366404
"21819","17616 GARRETT DR","R042",8734.74,"GAITHERSBURG","20878","MD",8,-77.24285597,39.1454709
"21820","11601 TWINING LN","R053",14062.53,"ROCKVILLE","20854","MD",1,-77.20895069,39.04558807
"21821","13126 KARA LN","R042",4647.02,"SILVER SPRING","20904","MD",2,-77.00186358,39.07098131
"21822","215 GROVE AVE","R044",4087.53,"WASHINGTON GROVE","20880","MD",3,-77.17620002,39.13927853
"21823","4517 CHASE AVE","R038",17332.54,"BETHESDA","20814","MD",22,-77.08980093,38.99012412
"21824","10033 CLUE DR","R038",7615.27,"BETHESDA","20817","MD",2,-77.12643642,39.0227305
"21825","12802 CONNECTICUT AVE","R038",5279.1,"SILVER SPRING","20906","MD",1,-77.07466167,39.0659867
"21826","4005 JEFFRY ST","R038",5157.46,"SILVER SPRING","20906","MD",1,-77.07849232,39.06690996
"21827","4007 JEFFRY ST","R038",5415.31,"SILVER SPRING","20906","MD",1,-77.0785716,39.06691794
"21828","5122 FAIRGLEN LN","R038",9500.61,"CHEVY CHASE","20815","MD",5,-77.10182408,38.97675049
"21829","13213 TRIMFIELD LN","R042",4138.81,"GERMANTOWN","20874","MD",8,-77.27236094,39.1867446
"21830","19048 SAWYER TER","R042",4623.46,"GERMANTOWN","20874","MD",15,-77.28445127,39.17182135
"21831","3218 EDGEWOOD RD","R038",5666.29,"KENSINGTON","20895","MD",5,-77.06392277,39.02508081
"21832","17534 KOHLHOSS RD","R057",3046.29,"POOLESVILLE","20837","MD",1,-77.40625615,39.14292676
"21833","4619 GLASGOW DR","R038",5129.44,"ROCKVILLE","20853","MD",1,-77.09322727,39.07103556
"21834","4624 GLASGOW DR","R038",5340.87,"ROCKVILLE","20853","MD",1,-77.09355157,39.07105784
"21835","1205 ROSEMERE AVE","R042",5292.01,"SILVER SPRING","20904","MD",2,-76.98907769,39.06499785
"21836","14625 PEACH ORCHARD RD","R042",5721.06,"SILVER SPRING","20905","MD",2,-76.96867959,39.09551559
"21837","18411 HALLMARK CT","R042",4348.34,"GAITHERSBURG","20879","MD",1,-77.16983166,39.15654743
"21838","20285 WATERS ROW TER","R042",4623.65,"GERMANTOWN","20874","MD",2,-77.26700199,39.18847608
"21839","3119 PLYERS MILL RD","R038",5107.62,"KENSINGTON","20895","MD",1,-77.06407779,39.02946336
"21840","8168 INVERNESS RIDGE RD","R042",8063.62,"ROCKVILLE","20854","MD",1,-77.16480899,39.02955732
"21841","11820 CLARIDGE RD","R038",6530.07,"SILVER SPRING","20902","MD",1,-77.06846624,39.04938879
"21842","12029 VALLEYWOOD DR","R038",3790.49,"SILVER SPRING","20902","MD",1,-77.06732854,39.05347463
"21843","12041 VALLEYWOOD DR","R038",3763.51,"SILVER SPRING","20902","MD",1,-77.06711447,39.05373215
"21844","10712 GLENHAVEN DR","R038",6174.35,"SILVER SPRING","20902","MD",5,-77.04165016,39.03149851
"21845","10211 WESTLAKE DR","R042",37316.23,"BETHESDA","20817","MD",4,-77.14996338,39.02287836
"21846","10211 WESTLAKE DR","R042",37316.23,"BETHESDA","20817","MD",4,-77.14996338,39.02287836
"21847","10211 WESTLAKE DR","R042",35587.68,"BETHESDA","20817","MD",4,-77.14996338,39.02287836
"21848","10211 WESTLAKE DR","R042",35587.68,"BETHESDA","20817","MD",4,-77.14996338,39.02287836
"21849","7300 CHROME MINE RD","R042",3487.11,"GAITHERSBURG","20882","MD",2,-77.1496818,39.26202039
"21850","7413 CHROME MINE RD","R042",4770.59,"GAITHERSBURG","20882","MD",1,-77.15156121,39.26140768
"21851","19047 CANADIAN CT","R042",3881.9,"MONTGOMERY VILLA","20886","MD",3,-77.21698682,39.1687809
"21852","19221 DUNBRIDGE WAY","R042",4346.97,"MONTGOMERY VILLA","20886","MD",2,-77.21382872,39.1725785
"21853","10207 KINDLY CT","R042",3652.8,"MONTGOMERY VILLA","20886","MD",3,-77.21056501,39.16959427
"21854","19236 RACINE CT","R042",4836.56,"MONTGOMERY VILLA","20886","MD",10,-77.2153463,39.17136091
"21855","19238 RACINE CT","R042",4101.68,"GAITHERSBURG","20886","MD",1,-77.21533434,39.17136068
"21856","11109 ARDWICK DR","R025",12413.49,"ROCKVILLE","20852","MD",1,-77.1122686,39.03782192
"21857","3735 FERRARA DR","R038",4662.61,"SILVER SPRING","20906","MD",5,-77.07675147,39.04912786
"21858","8105 HARTFORD AVE","R038",5495.91,"SILVER SPRING","20910","MD",1,-77.01150821,38.99171538
"21859","2205 DRURY RD","R042",6267.89,"SILVER SPRING","20906","MD",4,-77.04831047,39.11553218
"21860","11644 BEDFORD CT","R042",3333.37,"GERMANTOWN","20876","MD",1,-77.24001671,39.17081241
"21861","3304 OBERON ST","R038",5272.06,"KENSINGTON","20895","MD",8,-77.06706606,39.0273728
"21862","11801 DANVILLE DR","R025",30108.41,"ROCKVILLE","20852","MD",2,-77.13118728,39.05003577
"21863","2302 DOUGLAS CT","R038",5997.86,"SILVER SPRING","20902","MD",7,-77.04919036,39.03052641
"21864","16509 HAMPTON DR","R042",5432.76,"GAITHERSBURG","20877","MD",7,-77.18993139,39.12677554
"21865","19321 RIDGECREST DR","R042",4811.62,"GERMANTOWN","20874","MD",1,-77.25628071,39.17209946
"21866","13211 KEATING ST","R038",5110.26,"ROCKVILLE","20853","MD",4,-77.09049974,39.07321017
"21867","10210 RIDGEMOOR DR","R038",7308.26,"SILVER SPRING","20901","MD",31,-77.0087121,39.02250461
"21868","12809 CLARKS CROSSING DR","R042",5972.85,"CLARKSBURG","20871","MD",2,-77.27040571,39.24404429
"21869","18522 BAY LEAF WAY","R042",3164.52,"GERMANTOWN","20874","MD",10,-77.26371144,39.15998354
"21870","13105 SUPERIOR ST","R038",4998.58,"ROCKVILLE","20853","MD",6,-77.08573619,39.06978147
"21871","4713 TOPPING RD","R038",6232.68,"ROCKVILLE","20852","MD",2,-77.09346039,39.04752759
"21872","12130 VEIRS MILL RD","R038",4701.58,"SILVER SPRING","20906","MD",4,-77.0813701,39.05528159
"21873","7310 WILLOW AVE","R074",14061.83,"TAKOMA PARK","20912","MD",4,-77.01095263,38.97792843
"21874","6804 WESTMORELAND AVE","R074",7052.89,"TAKOMA PARK","20912","MD",3,-77.0088821,38.97215171
"21875","7426 PINEY BRANCH RD","R074",13833.58,"TAKOMA PARK","20912","MD",6,-77.01566679,38.98228191
"21876","4332 LELAND ST","R021",18216.5,"CHEVY CHASE","20815","MD",1,-77.0878908,38.98046959
"21877","12925 ESWORTHY RD","R042",16250.26,"GAITHERSBURG","20878","MD",1,-77.28312991,39.06877129
"21878","3920 WEXFORD DR","R038",6207.34,"KENSINGTON","20895","MD",9,-77.07803312,39.03595023
"21879","3725 NIMITZ RD","R038",5161.08,"KENSINGTON","20895","MD",1,-77.0731,39.03568846
"21880","9943 LAKE LANDING RD","R042",3811.86,"GAITHERSBURG","20886","MD",10,-77.20696316,39.1648983
"21881","2429 EAST GATE DR","R038",7555.57,"SILVER SPRING","20906","MD",1,-77.04993061,39.08585738
"21882","13828 NORTH GATE DR","R038",9328.09,"SILVER SPRING","20906","MD",1,-77.05210432,39.08304131
"21883","13206 BREGMAN RD","R042",7012.98,"SILVER SPRING","20904","MD",1,-77.00402864,39.07189532
"21884","11605 FLINTS GROVE LN","R053",8844.27,"NORTH POTOMAC","20878","MD",1,-77.23952307,39.09633786
"21885","11516 FALLS RD","R053",17365.6,"POTOMAC","20854","MD",2,-77.19285498,39.04417946
"21886","11600 FALLS RD","R053",16521.44,"POTOMAC","20854","MD",2,-77.19248358,39.04515183
"21887","912 ELM AVE","R074",10503.42,"TAKOMA PARK","20912","MD",5,-76.99509827,38.97759111
"21888","8705 SUSANNA LN","R038",9294.87,"CHEVY CHASE","20815","MD",3,-77.06569851,38.9985928
"21889","6801 WEST AVE","R021",9650.54,"CHEVY CHASE","20815","MD",2,-77.08959249,38.97791393
"21890","18610 WASCHE RD","R042",5667.09,"DICKERSON","20842","MD",27,-77.4519454,39.15933705
"21891","18612 CARRIAGE WALK CIR","R042",4732.24,"GAITHERSBURG","20879","MD",1,-77.16843418,39.16399747
"21892","14010 PARKVALE RD","R038",6228.45,"ROCKVILLE","20853","MD",1,-77.10872479,39.08559975
"21893","13906 CONGRESS DR","R038",5876.16,"ROCKVILLE","20853","MD",1,-77.09670533,39.08290053
"21894","101 SOUTHWOOD AVE","R038",6435.72,"SILVER SPRING","20901","MD",10,-77.0113873,39.02613493
"21895","13908 NEW HAMPSHIRE AVE","R042",336751.72,"SILVER SPRING","20904","MD",3,-77.00070918,39.08295655
"21896","12405 CONNECTICUT AVE","R038",4746.86,"SILVER SPRING","20906","MD",9,-77.07301351,39.05863037
"21897","17 PARKSIDE RD","R038",7964.08,"SILVER SPRING","20910","MD",4,-77.01112114,38.98888559
"21898","11805 MENTONE RD","R038",5385.4,"SILVER SPRING","20906","MD",1,-77.08086522,39.04965594
"21899","9733 HEDIN DR","R038",5459.83,"SILVER SPRING","20903","MD",2,-76.98786036,39.01451171
"21900","13120 FOXHALL DR","R038",6376.19,"SILVER SPRING","20906","MD",4,-77.06150948,39.06991899
"21901","104 PARKSIDE RD","R038",6834.42,"SILVER SPRING","20910","MD",1,-77.0086626,38.9878908
"21902","3200 BIRCHTREE LN","R038",6113.28,"SILVER SPRING","20906","MD",1,-77.06526408,39.08342465
"21903","749 SLIGO AVE","R038",6307.5,"SILVER SPRING","20910","MD",1,-77.01977314,38.99016948
"21904","20195 WYNNFIELD DR","R042",4374.16,"GERMANTOWN","20874","MD",6,-77.2828553,39.18585937
"21905","17504 HOSKINSON RD","R057",3106.64,"POOLESVILLE","20837","MD",6,-77.41201761,39.14216549
"21906","336 FLANNERY LN","R042",7851.48,"SILVER SPRING","20904","MD",5,-77.0020463,39.07945554
"21907","10006 CLUE DR","R038",12736.11,"BETHESDA","20817","MD",6,-77.12657753,39.02062005
"21908","22219 FAIR GARDEN LN","R042",8228.38,"CLARKSBURG","20871","MD",5,-77.26835594,39.21916392
"21909","9510 WIGHTMAN RD","R042",5223.78,"GAITHERSBURG","20879","MD",1,-77.19635759,39.19582884
"21910","9 SCOTTSBURY CT","R042",5505.41,"GERMANTOWN","20876","MD",8,-77.23792209,39.19912134
"21911","18112 KILRUSH CT","R042",2945.78,"GAITHERSBURG","20886","MD",16,-77.19454232,39.15397618
"21912","4106 ELIZABETH ST","R038",4954.46,"ROCKVILLE","20853","MD",20,-77.08125783,39.07175356
"21913","12016 SHAGBARK DR","R025",7308.08,"ROCKVILLE","20852","MD",6,-77.12916862,39.0518335
"21914","12841 LITTLETON ST","R038",5544.64,"SILVER SPRING","20906","MD",1,-77.08154627,39.06778347
"21915","10602 LOCKRIDGE DR","R038",7227.36,"SILVER SPRING","20901","MD",1,-77.01340752,39.0296578
"21916","7812 CARROLL AVE","R038",6425.6,"TAKOMA PARK","20912","MD",1,-76.99578875,38.98672298
"21917","1100 DENNIS AVE","R038",6364.35,"SILVER SPRING","20901","MD",8,-77.02703286,39.02330182
"21918","8703 POSTOAK RD","R053",8884.55,"POTOMAC","20854","MD",3,-77.17812387,39.05004409
"21919","4921 SWEETBIRCH DR","R042",8166.61,"ROCKVILLE","20853","MD",3,-77.0997521,39.11416888
"21920","13402 KEATING ST","R038",5553.1,"ROCKVILLE","20853","MD",5,-77.08978405,39.07626699
"21921","16004 MT EVEREST LN","R042",6165.07,"SILVER SPRING","20906","MD",3,-77.05722648,39.11798198
"21922","3604 ADAMS DR","R038",4581.86,"SILVER SPRING","20902","MD",6,-77.07333386,39.04693937
"21923","10141 SUTHERLAND RD","R038",5344,"SILVER SPRING","20901","MD",1,-77.01261225,39.02241278
"21924","9806 RALEIGH TAVERN CT","R038",9465.25,"BETHESDA","20814","MD",13,-77.11267227,39.0169581
"21925","7519 SPRING LAKE DR","R042",3112.82,"BETHESDA","20817","MD",12,-77.15246978,39.02689148
"21926","7519 SPRING LAKE DR","R042",3112.82,"BETHESDA","20817","MD",12,-77.15246978,39.02689148
"21927","7519 SPRING LAKE DR","R042",3458.18,"BETHESDA","20817","MD",12,-77.15246978,39.02689148
"21928","7519 SPRING LAKE DR","R042",3458.18,"BETHESDA","20817","MD",12,-77.15246978,39.02689148
"21929","13025 WELL HOUSE CT","R042",3525.23,"GERMANTOWN","20874","MD",2,-77.26908846,39.15464726
"21930","17709 PARK MILL DR","R042",6318.87,"DERWOOD","20855","MD",2,-77.15260019,39.14696176
"21931","10701 GEORGIA AVE","R038",5673.58,"SILVER SPRING","20902","MD",3,-77.0476222,39.03012821
"21932","13835 BEACON HOLLOW LN","R038",8360.1,"SILVER SPRING","20906","MD",3,-77.06026872,39.08307852
"21933","20228 MAPLE LEAF CT","R042",3457.67,"GAITHERSBURG","20886","MD",3,-77.20454599,39.18725672
"21934","10054 MAPLE LEAF DR","R042",4362.54,"GAITHERSBURG","20886","MD",6,-77.20573963,39.18735644
"21935","10097 MAPLE LEAF DR","R042",4605.84,"MONTGOMERY VILLA","20886","MD",5,-77.20554969,39.18735912
"21936","9919 MAPLE LEAF DR","R042",3914.71,"MONTGOMERY VILLA","20886","MD",3,-77.20330863,39.18709468
"21937","9813 MAPLE LEAF DR","R042",3641.5,"GAITHERSBURG","20886","MD",7,-77.20184864,39.18741436
"21938","1910 MAYFLOWER DR","R042",8464.74,"SILVER SPRING","20905","MD",1,-76.9723417,39.09847064
"21939","14164 ALDORA CIR","R042",3641.5,"BURTONSVILLE","20866","MD",1,-76.93699603,39.08727284
"21940","2808 EAST WEST HWY","R038",7416.76,"CHEVY CHASE","20815","MD",12,-77.05835471,38.99218365
"21941","19500 WORSHAM CT","R042",4311.13,"GAITHERSBURG","20886","MD",4,-77.21086215,39.17595725
"21942","16601 BAEDERWOOD LN","R042",6107.87,"ROCKVILLE","20855","MD",1,NA,NA
"21943","10000 QUINBY ST","R038",8517.41,"SILVER SPRING","20901","MD",1,-77.02756459,39.01911553
"21944","7816 CARROLL AVE","R038",5319.28,"TAKOMA PARK","20912","MD",2,-76.99575748,38.98675136
"21945","11605 SENECA FOREST CIR","R042",8349.15,"GERMANTOWN","20876","MD",2,-77.23501682,39.20783999
"21946","7425 TUPELO DR","R042",6907.57,"DERWOOD","20855","MD",3,-77.15281675,39.13798217
"21947","1609 NORDIC HILL CIR","R038",6421.48,"SILVER SPRING","20906","MD",19,-77.03679346,39.06944567
"21948","4237 CROSSWOOD DR","R042",4002.59,"BURTONSVILLE","20866","MD",1,-76.92410918,39.09666329
"21949","3 HICKORY SPRING CT","R042",6964.36,"GAITHERSBURG","20882","MD",15,-77.19946846,39.25391534
"21950","7877 HEATHERTON LN","R053",7007.62,"ROCKVILLE","20854","MD",2,-77.1596161,39.04399443
"21951","11114 WHISPERWOOD LN","R038",9755.38,"ROCKVILLE","20852","MD",9,-77.13771033,39.03751435
